github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/AuthenticationKey.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,3,2,/hbase-server/src/test/java/org/apache/hadoop/hbase/security/token/TestAuthenticationKey.java|/hbase-server/src/test/java/org/apache/hadoop/hbase/security/token/TestZKSecretWatcher.java|/hbase-server/src/test/java/org/apache/hadoop/hbase/security/token/TestZKSecretWatcherRefreshKeys.java,464,9,33,10,0,6,1,0,0,0,1,0,0,0,1,9,52
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotReferenceUtil.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,5,1,/hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/snapshot/TestExportSnapshot.java|/hbase-server/src/test/java/org/apache/hadoop/hbase/master/cleaner/TestSnapshotFromMaster.java|/hbase-server/src/test/java/org/apache/hadoop/hbase/master/snapshot/TestSnapshotFileCache.java|/hbase-server/src/test/java/org/apache/hadoop/hbase/master/snapshot/TestSnapshotHFileCleaner.java|/hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestRegionSnapshotTask.java,1404,69,8,16,9,2,1,2,3,2,5,0,0,0,5,19,53
test-smells-hbase,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/generated/Hbase.java,negativo_confiavel,7,,,,,,,,,0.0,0,0,0,0.0,0,0,2,0.0,0,0,0,0.0,0,0,4,0.0,0,0,0,0.0,0,0,8,5,0,/hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestCase.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift/TestThriftHttpServer.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift/TestThriftServer.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift/TestThriftServerCmdLine.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift/TestThriftSpnegoHttpServer.java,2084,156,4,10,1,0,0,4,0,0,5,0,0,0,2,11,26
test-smells-hbase,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TAppend.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,3,0,/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift2/TestThriftHBaseServiceHandler.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift2/TestThriftHBaseServiceHandlerWithLabels.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift2/TestThriftHBaseServiceHandlerWithReadOnly.java,2659,118,124,37,1,6,31,24,0,22,66,0,0,0,29,17,340
test-smells-hbase,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/THBaseService.java,disputado|negativo_confiavel,7,1.0,1,1,0,1.0,0,2,8,0.0,0,0,0,0.0,0,0,4,0.0,0,0,0,0.0,0,0,2,0.0,0,0,0,0.0,0,0,2,3,0,/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift2/TestThrift2HttpServer.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift2/TestThrift2ServerCmdLine.java|/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift2/TestThriftHBaseServiceHandler.java,1914,66,94,27,1,6,31,8,0,22,61,0,0,0,23,9,273
test-smells-helix,/helix-core/src/main/java/org/apache/helix/common/caches/TaskDataCache.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,4,0,/helix-core/src/test/java/org/apache/helix/controller/stages/TestTaskStage.java|/helix-core/src/test/java/org/apache/helix/task/TestAssignableInstanceManager.java|/helix-core/src/test/java/org/apache/helix/task/TestAssignableInstanceManagerControllerSwitch.java|/helix-core/src/test/java/org/apache/helix/task/assigner/TestThreadCountBasedTaskAssigner.java,829,44,19,16,0,0,1,0,0,7,5,0,0,0,3,15,51
test-smells-hillview,/platform/src/main/java/org/hillview/management/ClusterConfig.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/platform/src/test/java/org/hillview/test/dataStructures/ConfigGrammarTest.java,45,1,7,0,0,0,0,0,0,0,3,0,0,0,0,2,10
test-smells-hillview,/platform/src/main/java/org/hillview/storage/GenericLogs.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,0,0,0.5,0,1,4,2,0,/platform/src/test/java/org/hillview/test/storage/GenericLogsTest.java|/platform/src/test/java/org/hillview/test/storage/LogFileParserTest.java,413,19,57,13,0,6,14,0,0,3,13,1,0,1,2,12,110
test-smells-hillview,/platform/src/main/java/org/hillview/table/api/IMutableMembershipSet.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/platform/src/test/java/org/hillview/test/table/MembershipTest.java,158,9,14,13,0,0,0,0,0,0,19,0,0,0,0,3,46
test-smells-hive,/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Equal.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,/accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/mr/TestHiveAccumuloTableInputFormat.java|/accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/predicate/TestAccumuloPredicateHandler.java|/accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/predicate/compare/TestDoubleCompare.java|/accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/predicate/compare/TestIntCompare.java|/accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/predicate/compare/TestLongComparison.java|/accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/predicate/compare/TestStringCompare.java,2186,103,172,44,0,25,19,8,8,18,30,0,0,0,17,28,341
test-smells-hive,/contrib/src/gen-test/protobuf/gen-java/org/apache/hadoop/hive/contrib/serde2/SampleProtos.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestProtoMessageSerDe.java,247,20,12,0,0,0,0,0,0,0,1,0,0,0,1,3,14
test-smells-hive,/contrib/src/java/org/apache/hadoop/hive/contrib/serde2/ProtobufBytesWritableSerDe.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestProtoMessageSerDe.java,247,20,12,0,0,0,0,0,0,0,1,0,0,0,1,3,14
test-smells-hive,/hbase-handler/src/java/org/apache/hadoop/hive/hbase/ResultWritable.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,/hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestHBaseSerDe.java|/hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestPutResultWritable.java,1856,11,1,5,0,0,0,1,0,0,0,0,0,0,16,5,23
test-smells-hive,/hcatalog/hcatalog-pig-adapter/src/main/java/org/apache/hive/hcatalog/pig/HCatBaseStorer.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/hcatalog/hcatalog-pig-adapter/src/test/java/org/apache/hive/hcatalog/pig/AbstractHCatStorerTest.java,1017,39,45,28,0,3,0,2,0,0,30,1,0,1,15,8,125
test-smells-hive,/hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/messaging/HCatEventMessage.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestMsgBusConnection.java|/hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestNotificationListener.java,390,16,8,0,0,3,0,0,0,0,0,0,0,0,0,2,11
test-smells-hive,/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java,disputado|negativo_confiavel,2,1.5,1,1,0,1.5,0,3,4,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskCommunicator.java,427,7,21,2,0,4,1,1,0,0,9,0,0,0,2,7,40
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java,disputado,1,0.625,1,1,0,0.625,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,2,1,/ql/src/test/org/apache/hadoop/hive/ql/exec/TestExplainTask.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestUpdateDeleteSemanticAnalyzer.java,749,26,3,0,0,2,0,15,4,0,0,0,0,0,3,6,27
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/SMBMapJoinOperator.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,1,0,1.0,0,2,4,2,1,/ql/src/test/org/apache/hadoop/hive/ql/exec/TestOperatorNames.java|/ql/src/test/org/apache/hadoop/hive/ql/optimizer/physical/TestVectorizer.java,393,7,21,0,0,0,0,0,1,0,0,0,0,0,3,5,25
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinRowContainer.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,/ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestMapJoinEqualityTableContainer.java|/ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestMapJoinRowContainer.java|/ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestMapJoinTableContainer.java,196,22,4,1,0,0,1,0,2,0,5,0,0,0,0,9,13
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprStringGroupColumnStringGroupColumn.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java|/ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorConditionalExpressions.java,2168,49,243,18,0,34,24,0,0,2,97,0,0,0,16,11,434
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/JsonMetaDataFormatter.java,disputado,1,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,1,0,/ql/src/test/org/apache/hadoop/hive/ql/metadata/formatting/TestJsonRPFormatter.java,177,11,31,1,0,0,0,0,0,0,10,0,0,0,1,4,43
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/ListBucketingPruner.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,1,0,0,0.3333,0,1,6,1,0,/ql/src/test/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/TestDynamicMultiDimeCollection.java,154,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,10,1,/ql/src/test/org/apache/hadoop/hive/ql/parse/TestGenTezWork.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestIUD.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestMergeStatement.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestQBJoinTreeApplyPredicate.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestQBSubQuery.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestSQL11ReservedKeyWordsNegative.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestSemanticAnalyzer.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestUnpermittedCharsInColumnNameCreateTableNegative.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/TestUpdateDeleteSemanticAnalyzer.java|/ql/src/test/org/apache/hadoop/hive/ql/parse/positive/TestTransactionStatement.java,1711,125,51,0,0,3,0,22,10,2,30,0,3,0,1,27,122
test-smells-hive,/serde/src/java/org/apache/hadoop/hive/serde2/avro/AvroSerDe.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,3,1,/hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/HCatMapReduceTest.java|/kafka-handler/src/test/org/apache/hadoop/hive/kafka/KafkaStorageHandlerTest.java|/serde/src/test/org/apache/hadoop/hive/serde2/avro/TestAvroSerde.java,722,20,19,0,2,1,3,0,0,4,0,0,0,0,2,6,31
test-smells-hive,/serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/LazyBinaryMap.java,negativo_confiavel,2,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/serde/src/test/org/apache/hadoop/hive/serde2/lazy/TestLazyArrayMapStruct.java,799,24,99,9,5,15,0,6,0,0,24,0,0,0,7,7,165
test-smells-hive,/serde/src/java/org/apache/hadoop/hive/serde2/thrift/ColumnBuffer.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/serde/src/test/org/apache/hadoop/hive/serde2/thrift/TestColumnBuffer.java,271,17,17,6,1,0,6,0,0,5,13,0,0,0,1,7,49
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TCLIService.java,negativo_confiavel,3,0.0,0,0,0,0.0,0,0,2,0.0,0,0,0,0.0,0,0,2,,,,,,,,,0.0,0,0,0,0.0,0,0,2,3,1,/itests/hive-unit/src/test/java/org/apache/hive/jdbc/miniHS2/TestHs2ConnectionMetricsHttp.java|/itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestThriftCLIServiceWithHttp.java|/itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestThriftHttpCLIServiceFeatures.java,593,16,2,1,2,0,0,1,0,0,0,0,0,0,0,4,6
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TCloseOperationResp.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/jdbc/src/test/org/apache/hive/jdbc/TestHivePreparedStatement.java,212,18,2,0,0,1,9,0,0,3,0,0,0,0,0,4,15
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/AbortTxnsRequest.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/ql/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java|/ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestInitiator.java,2500,93,204,32,6,34,23,16,1,31,80,0,0,0,20,16,447
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetPartitionsRequest.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestGetPartitionsUsingProjectionAndFilterSpecs.java|/standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStore.java,4252,132,161,58,0,30,0,31,4,2,65,0,5,0,33,15,389
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetValidWriteIdsResponse.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/cache/TestCachedStoreUpdateUsingEvents.java,1035,40,18,2,2,3,0,0,4,0,0,0,0,0,7,6,36
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/HeartbeatTxnRangeResponse.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/ql/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java|/standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStoreTxns.java,2045,83,192,26,4,39,23,19,3,31,64,0,0,0,15,17,416
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/SQLUniqueConstraint.java,negativo_confiavel,2,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,0.0,0,0,0,0.0,0,0,2,2,1,/itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenarios.java|/standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestUniqueConstraint.java,4047,22,134,11,0,21,0,26,1,1,22,0,3,0,53,14,272
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMMapping.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,/ql/src/test/org/apache/hadoop/hive/ql/exec/tez/TestWorkloadManager.java|/ql/src/test/org/apache/hadoop/hive/ql/metadata/formatting/TestJsonRPFormatter.java,1433,23,181,3,0,48,0,8,0,0,134,0,0,0,13,10,387
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMTrigger.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.125,1,1,1,1.125,0,2,8,5,0,/itests/hive-unit/src/test/java/org/apache/hive/jdbc/AbstractJdbcTriggersTest.java|/itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java|/itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersNoTezSessionPool.java|/itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersTezSessionPoolManager.java|/ql/src/test/org/apache/hadoop/hive/ql/metadata/formatting/TestJsonRPFormatter.java,1084,72,31,1,0,0,0,0,1,0,10,0,0,0,2,6,45
test-smells-hive,/standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/LogUtils.java,disputado,1,0.5,1,0,0,0.5,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/common/src/test/org/apache/hadoop/hive/common/TestLogUtils.java,36,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7
test-smells-hive,/testutils/ptest2/src/main/java/org/apache/hive/ptest/execution/ssh/RSyncCommandExecutor.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,3,1,/testutils/ptest2/src/main/java/org/apache/hive/ptest/execution/PTest.java|/testutils/ptest2/src/test/java/org/apache/hive/ptest/api/server/TestTestExecutor.java|/testutils/ptest2/src/test/java/org/apache/hive/ptest/execution/ssh/TestRSyncCommandExecutor.java,640,25,4,2,0,0,2,0,8,3,0,0,0,1,0,6,20
test-smells-hono,/adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,negativo_confiavel,2,0.0,0,0,0,0.0,0,0,2,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/adapters/mqtt-vertx-base/src/test/java/org/eclipse/hono/adapter/mqtt/CommandSubscriptionTest.java,164,13,16,0,0,0,4,0,0,5,0,0,0,0,0,3,25
test-smells-hono,/core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,10,0,/service-base/src/test/java/org/eclipse/hono/service/AbstractServiceBaseTest.java|/service-base/src/test/java/org/eclipse/hono/service/amqp/AmqpServiceBaseTest.java|/service-base/src/test/java/org/eclipse/hono/service/amqp/RequestResponseEndpointTest.java|/service-base/src/test/java/org/eclipse/hono/service/auth/device/UsernamePasswordAuthProviderTest.java|/service-base/src/test/java/org/eclipse/hono/service/credentials/BaseCredentialsServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/credentials/CompleteBaseCredentialsServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/registration/BaseRegistrationServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/registration/CompleteBaseRegistrationServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/tenant/BaseTenantServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/tenant/CompleteBaseTenantServiceTest.java,2830,160,61,0,0,3,18,0,12,18,4,0,0,0,0,28,116
test-smells-hono,/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,positivo_confiavel,1,,,,,,,,,1.125,1,1,1,1.125,0,3,8,,,,,,,,,,,,,,,,,4,0,/service-base/src/test/java/org/eclipse/hono/service/auth/EventBusAuthenticationServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/registration/BaseRegistrationServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/registration/CompleteBaseRegistrationServiceTest.java|/service-base/src/test/java/org/eclipse/hono/service/registration/RegistrationAssertionHelperImplTest.java,1051,51,42,0,0,3,13,0,0,4,0,0,0,0,0,10,62
test-smells-hono,/services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/services/device-registry/src/test/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsServiceTest.java,375,17,1,0,0,1,1,0,3,2,0,0,0,0,1,6,9
test-smells-httpcomponents-client,/httpclient5/src/main/java/org/apache/hc/client5/http/impl/async/HttpAsyncClientBuilder.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,4,1,/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/async/TestHttp1Async.java|/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/async/TestHttp1AsyncRedirects.java|/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/async/TestHttp1AsyncStatefulConnManagement.java|/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/async/TestHttp1ClientAuthentication.java,936,34,32,8,0,0,0,1,0,0,11,5,0,0,5,16,62
test-smells-httpcomponents-core,/httpcore5/src/main/java/org/apache/hc/core5/http/HttpEntity.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/classic/ClassicAuthenticationTest.java|/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/classic/ClassicIntegrationTest.java|/httpcore5/src/test/java/org/apache/hc/core5/http/impl/io/TestBHttpConnectionBase.java|/httpcore5/src/test/java/org/apache/hc/core5/http/impl/io/TestDefaultBHttpClientConnection.java|/httpcore5/src/test/java/org/apache/hc/core5/http/impl/io/TestDefaultBHttpServerConnection.java|/httpcore5/src/test/java/org/apache/hc/core5/http/impl/io/TestHttpRequestExecutor.java|/httpcore5/src/test/java/org/apache/hc/core5/http/io/entity/TestEntityUtils.java,2935,117,184,27,0,8,55,31,0,30,89,2,0,0,14,37,440
test-smells-httpcomponents-core,/httpcore5/src/main/java/org/apache/hc/core5/http/protocol/RequestValidateHost.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/Http1IntegrationTest.java|/httpcore5/src/test/java/org/apache/hc/core5/http/protocol/TestStandardInterceptors.java,2797,119,178,32,0,5,0,23,0,0,37,28,0,0,23,12,326
test-smells-ibm-cos-sdk-java,/ibm-cos-java-sdk-core/src/main/java/com/ibm/cloud/objectstorage/internal/EC2CredentialsUtils.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/ibm-cos-java-sdk-core/src/test/java/com/ibm/cloud/objectstorage/internal/EC2CredentialsUtilsTest.java,236,18,3,0,0,0,3,7,0,4,2,0,0,0,0,5,19
test-smells-ibm-cos-sdk-java,/ibm-cos-java-sdk-core/src/main/java/com/ibm/cloud/objectstorage/transform/SimpleTypeJsonUnmarshallers.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/ibm-cos-java-sdk-core/src/test/java/com/ibm/cloud/objectstorage/unmarshaller/JsonUnmarshallerTest.java,117,10,4,0,0,0,0,0,0,0,2,0,0,0,0,2,6
test-smells-ibm-cos-sdk-java,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/internal/S3ErrorResponseHandler.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/ibm-cos-java-sdk-s3/src/test/java/com/ibm/cloud/objectstorage/services/s3/internal/S3ErrorResponseHandlerTest.java,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
test-smells-ibm-cos-sdk-java,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/HeadBucketResult.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/ibm-cos-java-sdk-s3/src/test/java/com/ibm/cloud/objectstorage/services/s3/model/HeadBucketResultHandlerTest.java,105,5,5,0,0,0,0,0,0,1,0,5,0,0,0,3,11
test-smells-ibm-cos-sdk-java,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/transform/XmlResponsesSaxParser.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/ibm-cos-java-sdk-s3/src/test/java/com/ibm/cloud/objectstorage/services/s3/model/FASPConnectionInfohandlerTest.java,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
