github_repo,production_path,n_amostras,sample_ids,smells,estratos,sev_max,repo_status,n_testes,metodos,motivo_sem_ligacao
test-smells-hadoop-common,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/recovery/RMStateStore.java,1,8754569,data class,negativo_confiavel,0,HASH_OK,12,referencia_estatica,
test-smells-hadoop-common,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmcontainer/RMContainerFinishedEvent.java,1,8746908,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hadoop-common,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/DelegationTokenRenewer.java,1,8739715,long method,negativo_confiavel,0,HASH_OK,3,referencia_estatica,
test-smells-hadoop-common,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/JAXBContextResolver.java,1,8776987,blob,negativo_confiavel,0,HASH_OK,7,referencia_estatica,
test-smells-hadoop-mapreduce,/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/view/servers/ServerView.java,1,4679336,long method,positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hadoop-mapreduce,/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/ReadRecordFactory.java,1,4687004,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hadoop-mapreduce,/src/java/org/apache/hadoop/mapred/JobInProgress.java,1,4672583,feature envy,negativo_confiavel,0,HASH_OK,30,referencia_estatica,
test-smells-hadoop-mapreduce,/src/java/org/apache/hadoop/mapred/SpillRecord.java,1,4686609,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hadoop-mapreduce,/src/java/org/apache/hadoop/mapred/jobcontrol/Job.java,1,4671511,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hadoop-mapreduce,/src/java/org/apache/hadoop/mapred/lib/FilterOutputFormat.java,1,4671256,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hadoop-mapreduce,/src/java/org/apache/hadoop/mapreduce/jobhistory/JobStatusChangedEvent.java,1,4686917,data class,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hama,/core/src/main/java/org/apache/hama/bsp/GroomServer.java,1,4689128,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hama,/core/src/main/java/org/apache/hama/bsp/GroomServerStatus.java,1,4687786,data class,positivo_confiavel,2,HASH_OK,3,referencia_estatica,
test-smells-hama,/core/src/main/java/org/apache/hama/bsp/LocalBSPRunner.java,2,4691358|4691632,blob|feature envy,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hama,/core/src/main/java/org/apache/hama/bsp/ft/AsyncRcvdMsgCheckpointImpl.java,1,4690918,blob,disputado,2,HASH_OK,1,referencia_estatica,
test-smells-hama,/core/src/main/java/org/apache/hama/ipc/AsyncServer.java,1,4690765,blob,disputado,1,HASH_OK,2,referencia_estatica,
test-smells-hama,/core/src/main/java/org/apache/hama/util/UnsafeByteArrayOutputStream.java,1,4688226,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hawkbit,/hawkbit-core/src/main/java/org/eclipse/hawkbit/HawkbitServerProperties.java,1,6257015,data class,disputado,3,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hawkbit,/hawkbit-core/src/main/java/org/eclipse/hawkbit/repository/ActionFields.java,1,6257330,long method,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hawkbit,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/FilterParams.java,1,6254667,data class,disputado,2,HASH_OK,2,referencia_estatica,
test-smells-hawkbit,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/RegexCharacterCollection.java,1,6248023,feature envy,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hawkbit,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java,1,6247819,long method,negativo_confiavel,0,HASH_OK,9,referencia_estatica,
test-smells-hawkbit,/hawkbit-repository/hawkbit-repository-jpa/src/main/java/org/eclipse/hawkbit/repository/jpa/utils/QuotaHelper.java,1,6251730,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hawkbit,/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/distributions/state/ManageSoftwareModuleFilters.java,1,6255385,data class,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hawkbit,/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java,1,6250253,feature envy,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hawkbit-extensions,/hawkbit-extension-artifact-repository-mongo/src/main/java/org/eclipse/hawkbit/artifact/repository/GridFsArtifact.java,1,6236024,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hbase,/hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/impl/BackupCommands.java,1,8559249,long method,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hbase,/hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/impl/IncrementalTableBackupClient.java,1,8560556,long method,disputado,3,HASH_OK,1,referencia_estatica,
test-smells-hbase,/hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncBufferedMutatorBuilder.java,1,8601732,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hbase,/hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java,1,8601907,long method,negativo_confiavel,0,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Cancellable.java,1,8564277,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hbase,/hbase-client/src/main/java/org/apache/hadoop/hbase/client/ClientSimpleScanner.java,1,8601987,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hbase,/hbase-client/src/main/java/org/apache/hadoop/hbase/client/metrics/ServerSideScanMetrics.java,1,8575709,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hbase,/hbase-client/src/main/java/org/apache/hadoop/hbase/master/RegionState.java,1,8571818,feature envy,negativo_confiavel,0,HASH_OK,18,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueUtil.java,1,8574983,long method,negativo_confiavel,0,HASH_OK,27,referencia_estatica,
test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/crypto/Encryption.java,1,8595846,long method,negativo_confiavel,0,HASH_OK,10,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/BufferedDataBlockEncoder.java,1,8564291,data class,positivo_confiavel,3,HASH_OK,1,caminho_exato,
test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/DataBlockEncoding.java,1,8602498,long method,negativo_confiavel,0,HASH_OK,35,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/HFileBlockDefaultEncodingContext.java,1,8601637,blob,disputado,2,HASH_OK,2,referencia_estatica,
test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/util/ByteBufferUtils.java,1,8568928,data class,disputado,1,HASH_OK,7,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/util/OrderedBytes.java,1,8579511,feature envy,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-hbase,/hbase-endpoint/src/main/java/org/apache/hadoop/hbase/client/coprocessor/AggregationHelper.java,1,8564748,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hbase,/hbase-hadoop2-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsAssignmentManagerSourceImpl.java,1,8600681,data class,positivo_confiavel,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hbase,/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/SimpleProcedureScheduler.java,1,8565824,feature envy,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/io/MetricsIO.java,1,8574527,long method,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/LruBlockCache.java,1,8580507,feature envy,negativo_confiavel,0,HASH_OK,10,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java,1,8570234,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/CallQueueInfo.java,1,8579381,feature envy,negativo_confiavel,0,HASH_OK,3,referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java,1,8572333,long method,negativo_confiavel,0,HASH_OK,27,referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/AssignProcedure.java,1,8599703,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/SplitTableRegionProcedure.java,1,8575939,blob,disputado,3,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/StochasticLoadBalancer.java,1,8561476,blob,negativo_confiavel,0,HASH_OK,9,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ServerRemoteProcedure.java,1,8573637,long method,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ProcedureManagerHost.java,1,8574638,long method,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,1,8566692,long method,negativo_confiavel,0,HASH_OK,65,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/ProtobufLogReader.java,1,8566813,long method,negativo_confiavel,0,HASH_OK,4,referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/PeerProcedureHandler.java,1,8582752,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/AuthenticationKey.java,1,8575719,long method,negativo_confiavel,0,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotReferenceUtil.java,1,8574748,long method,negativo_confiavel,0,HASH_OK,5,referencia_estatica,
test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java,1,8581347,data class,negativo_confiavel,0,HASH_OK,101,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/generated/Hbase.java,7,8560901|8567234|8574365|8579440|8592348|8593029|8602161,data class|feature envy|long method,negativo_confiavel,0,HASH_OK,5,caminho_exato|referencia_estatica,
test-smells-hbase,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TAppend.java,1,8602083,data class,negativo_confiavel,0,HASH_OK,3,referencia_estatica,
test-smells-hbase,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/THBaseService.java,7,8574368|8576209|8584799|8585684|8588757|8598065|8601288,blob|data class|feature envy|long method,disputado|negativo_confiavel,2,HASH_OK,3,referencia_estatica,
test-smells-helix,/helix-agent/src/main/java/org/apache/helix/agent/AgentStateModelFactory.java,1,4694769,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-helix,/helix-core/src/main/java/org/apache/helix/common/caches/CurrentStateSnapshot.java,1,4694033,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-helix,/helix-core/src/main/java/org/apache/helix/common/caches/TaskDataCache.java,1,4693914,long method,negativo_confiavel,0,HASH_OK,4,referencia_estatica,
test-smells-helix,/helix-core/src/main/java/org/apache/helix/controller/pipeline/StageException.java,1,4697495,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hillview,/platform/src/main/java/org/hillview/management/ClusterConfig.java,1,7716650,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hillview,/platform/src/main/java/org/hillview/storage/GenericLogs.java,1,7717190,long method,disputado,1,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-hillview,/platform/src/main/java/org/hillview/table/api/IMutableMembershipSet.java,1,7716255,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hive,/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Equal.java,1,8958780,blob,negativo_confiavel,0,HASH_OK,6,referencia_estatica,
test-smells-hive,/contrib/src/gen-test/protobuf/gen-java/org/apache/hadoop/hive/contrib/serde2/SampleProtos.java,1,8902780,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hive,/contrib/src/java/org/apache/hadoop/hive/contrib/serde2/ProtobufBytesWritableSerDe.java,1,8959710,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hive,/druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidTopNQueryRecordReader.java,1,8907524,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/hbase-handler/src/java/org/apache/hadoop/hive/hbase/ResultWritable.java,1,8954112,blob,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hive,/hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FosterStorageHandler.java,1,8925039,feature envy,positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/hcatalog/hcatalog-pig-adapter/src/main/java/org/apache/hive/hcatalog/pig/HCatBaseStorer.java,1,8956394,data class,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hive,/hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/messaging/HCatEventMessage.java,1,8887186,blob,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hive,/hplsql/src/main/java/org/apache/hive/hplsql/Signal.java,1,8968865,data class,disputado,3,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/hplsql/src/main/java/org/apache/hive/hplsql/functions/Function.java,1,8917167,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/mapjoin/MapJoinOneStringKeyBench.java,1,8912937,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/jdbc-handler/src/main/java/org/apache/hive/storage/jdbc/dao/PostgresDatabaseAccessor.java,1,8907445,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java,2,8894917|8962194,blob|feature envy,disputado|negativo_confiavel,3,HASH_OK,1,referencia_estatica,
test-smells-hive,/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/plugin/rpc/LlapPluginProtocolProtos.java,1,8911786,blob,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/llap-common/src/java/org/apache/hadoop/hive/llap/NotTezEventHelper.java,1,8923216,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/llap-server/src/java/org/apache/hadoop/hive/llap/counters/QueryFragmentCounters.java,1,8909910,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java,1,8949635,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java,1,8901898,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/gen/protobuf/gen-java/org/apache/hadoop/hive/ql/hooks/proto/HiveHookEvents.java,2,8935536|8953833,feature envy|long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java,1,8877416,blob,disputado,3,HASH_OK,2,referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/SMBMapJoinOperator.java,1,8917324,long method,disputado,2,HASH_OK,2,referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/TerminalOperator.java,1,8913163,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/TopNHash.java,1,8920121,long method,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinRowContainer.java,1,8934270,blob,negativo_confiavel,0,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FuncLongToString.java,1,8966683,blob,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprStringGroupColumnStringGroupColumn.java,1,8903716,long method,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/aggregates/VectorUDAFCount.java,1,8898055,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/optimized/VectorMapJoinOptimizedLongHashMultiSet.java,1,8876926,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/ptf/VectorPTFOperator.java,1,8932995,long method,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/wrapper/VectorHashKeyWrapperTwoBase.java,1,8951087,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/hooks/LineageInfo.java,1,8952223,data class,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/io/RecordIdentifier.java,1,8903115,long method,negativo_confiavel,0,HASH_OK,13,caminho_exato|referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/lib/PreOrderOnceWalker.java,1,8965576,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/metadata/ForeignKeyInfo.java,1,8912820,data class,positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/JsonMetaDataFormatter.java,1,8967998,feature envy,disputado,1,HASH_OK,1,referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/MapJoinProcessor.java,1,8904487,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/cost/HiveOnTezCostModel.java,1,8934300,long method,positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/functions/HiveSqlCountAggFunction.java,1,8963823,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveOpConverter.java,1,8953503,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/PlanModifierUtil.java,1,8937461,blob,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/ListBucketingPruner.java,1,8866735,long method,disputado,1,HASH_OK,1,referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkSkewJoinProcFactory.java,1,8902996,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/parse/DruidSqlOperatorConverter.java,1,8905843,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,1,8928769,feature envy,negativo_confiavel,0,HASH_OK,10,caminho_exato|referencia_estatica,
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/DropPartitionHandler.java,1,8952196,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/plan/PTFDesc.java,1,8914575,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/plan/VectorFileSinkDesc.java,1,8917471,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/plan/mapper/CachingStatsSource.java,1,8944650,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFnGrams.java,1,8934890,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/udf/xml/UDFXPathString.java,1,8967424,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/serde/src/java/org/apache/hadoop/hive/serde2/avro/AvroSerDe.java,1,8904560,long method,negativo_confiavel,0,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-hive,/serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type/DynamicSerDeFieldRequiredness.java,1,8935070,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/LazyBinaryMap.java,2,8904606|8904609,blob|long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hive,/serde/src/java/org/apache/hadoop/hive/serde2/thrift/ColumnBuffer.java,1,8963199,feature envy,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TArrayTypeEntry.java,1,8965373,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TByteValue.java,1,8937277,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TCLIService.java,3,8919646|8962694|8962839,blob|data class|long method,negativo_confiavel,0,HASH_OK,3,referencia_estatica,
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TCancelOperationResp.java,2,8863381|8863382,data class|long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TCloseOperationResp.java,1,8937384,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TPrimitiveTypeEntry.java,1,8890241,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TRenewDelegationTokenReq.java,1,8904378,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/service/src/java/org/apache/hive/service/cli/TezProgressMonitorStatusMapper.java,1,8963673,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/AbortTxnsRequest.java,1,8904717,long method,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetPartitionsRequest.java,1,8869079,blob,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetValidWriteIdsResponse.java,1,8968857,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/HeartbeatTxnRangeResponse.java,1,8895014,long method,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PutFileMetadataRequest.java,1,8911068,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/SQLUniqueConstraint.java,2,8894479|8894493,feature envy|long method,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,24,8871773|8873169|8879106|8886007|8896304|8902566|8902918|8904876|8905404|8914719|8916223|8919445|8930850|8931105|8934244|8939140|8951219|8952306|8953444|8955314|8955824|8960720|8966555|8968711,blob|data class|feature envy|long method,disputado|negativo_confiavel|positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMDropPoolRequest.java,1,8956366,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-hive,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMDropResourcePlanRequest.java,1,8908782,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
