review_id,sample_id,reviewer_id,smell,severidade,severidade_num,review_timestamp,is_crosscheck
13458,7300150,1,data class,minor,1,2019-08-29 15:20:19.200781,1
5518,7301073,6,feature envy,none,0,2019-04-16 18:11:47.377625,0
5519,7301073,6,long method,none,0,2019-04-16 18:11:47.378531,0
8409,7301167,1,blob,none,0,2019-07-19 11:11:57.659907,0
8410,7301167,1,data class,major,2,2019-07-19 11:11:57.660265,0
12014,7301167,3,data class,none,0,2019-08-05 23:33:58.233175,1
12015,7301167,3,blob,none,0,2019-08-05 23:33:58.238937,1
14870,7301167,5,blob,none,0,2019-09-12 09:36:42.112290,1
14871,7301167,5,data class,minor,1,2019-09-12 09:36:42.113144,1
15019,7301167,4,data class,major,2,2019-09-12 10:18:41.005464,1
15020,7301167,4,blob,none,0,2019-09-12 10:18:41.008617,1
4921,7302347,20,blob,none,0,2019-04-12 14:41:27.080981,0
4922,7302347,20,data class,none,0,2019-04-12 14:41:27.091024,0
10009,7303656,4,blob,none,0,2019-07-24 21:30:16.208076,0
10010,7303656,4,data class,major,2,2019-07-24 21:30:16.208915,0
10475,7303656,5,data class,minor,1,2019-07-26 10:24:14.515314,1
10476,7303656,5,blob,none,0,2019-07-26 10:24:14.515902,1
11044,7303656,3,blob,major,2,2019-08-02 00:47:23.260509,1
11045,7303656,3,data class,critical,3,2019-08-02 00:47:23.263658,1
14890,7303656,20,data class,none,0,2019-09-12 09:39:54.008098,1
14891,7303656,20,blob,none,0,2019-09-12 09:39:54.059502,1
15237,7303656,21,data class,none,0,2019-09-13 05:47:19.025504,1
15238,7303656,21,blob,minor,1,2019-09-13 05:47:19.039522,1
4823,7306229,20,long method,none,0,2019-04-12 13:28:25.058607,0
4824,7306229,20,feature envy,none,0,2019-04-12 13:28:25.086234,0
5822,7306360,5,long method,none,0,2019-04-19 10:22:15.778287,0
5823,7306360,5,feature envy,none,0,2019-04-19 10:22:15.801649,0
4308,7307441,10,blob,none,0,2019-04-12 11:48:29.823440,0
4309,7307441,10,data class,critical,3,2019-04-12 11:48:29.824255,0
10209,7307441,16,blob,none,0,2019-07-25 23:49:26.584520,0
10210,7307441,16,data class,critical,3,2019-07-25 23:49:27.495052,0
11866,7307441,3,blob,none,0,2019-08-05 20:40:25.162151,1
11867,7307441,3,data class,minor,1,2019-08-05 20:40:25.162759,1
1252,7307669,4,data class,major,2,2019-03-29 13:40:05.236688,0
10880,7307669,1,blob,none,0,2019-07-29 12:11:01.792824,1
10881,7307669,1,data class,major,2,2019-07-29 12:11:01.793336,1
11586,7307669,3,blob,none,0,2019-08-05 12:36:43.768248,1
11587,7307669,3,data class,minor,1,2019-08-05 12:36:43.768617,1
5586,7308132,6,blob,none,0,2019-04-16 18:26:13.424078,0
5587,7308132,6,data class,none,0,2019-04-16 18:26:13.424759,0
3529,7308975,4,blob,none,0,2019-04-05 13:07:33.907853,0
3530,7308975,4,data class,none,0,2019-04-05 13:07:33.914748,0
4174,7313745,23,long method,none,0,2019-04-07 09:26:39.091802,0
4175,7313745,23,feature envy,none,0,2019-04-07 09:26:39.092256,0
9569,7320020,4,feature envy,none,0,2019-07-23 21:13:34.569655,0
9570,7320020,4,long method,none,0,2019-07-23 21:13:34.569993,0
6397,7320330,7,long method,none,0,2019-04-23 17:21:03.888468,0
6398,7320330,7,feature envy,none,0,2019-04-23 17:21:03.894782,0
4282,7322217,7,data class,major,2,2019-04-10 09:53:38.227290,0
10968,7322217,3,data class,minor,1,2019-08-01 23:30:22.159833,1
10969,7322217,3,blob,minor,1,2019-08-01 23:30:22.160458,1
12937,7322217,20,blob,none,0,2019-08-16 13:30:06.772360,1
12938,7322217,20,data class,none,0,2019-08-16 13:30:06.776253,1
13329,7322217,21,blob,major,2,2019-08-29 13:49:20.581360,1
13330,7322217,21,data class,minor,1,2019-08-29 13:49:20.582026,1
14604,7322217,4,data class,minor,1,2019-09-11 15:25:58.906260,1
14605,7322217,4,blob,none,0,2019-09-11 15:25:58.906831,1
2893,7322270,22,data class,none,0,2019-04-05 12:18:32.231446,0
2894,7322270,22,blob,none,0,2019-04-05 12:18:32.231946,0
5956,7323687,20,data class,major,2,2019-04-19 13:07:22.435200,0
5957,7323687,20,blob,none,0,2019-04-19 13:07:22.435535,0
10938,7323687,3,blob,none,0,2019-08-01 13:58:13.793607,1
10939,7323687,3,data class,none,0,2019-08-01 13:58:13.801287,1
14227,7323687,13,blob,none,0,2019-09-04 12:05:35.234842,1
14228,7323687,13,data class,major,2,2019-09-04 12:05:35.235403,1
3908,7323707,13,feature envy,minor,1,2019-04-05 14:24:55.491640,0
3909,7323707,13,long method,none,0,2019-04-05 14:24:55.492352,0
11662,7323707,3,long method,none,0,2019-08-05 13:45:25.662628,1
11663,7323707,3,feature envy,none,0,2019-08-05 13:45:25.665574,1
13715,7323707,1,feature envy,none,0,2019-08-30 11:27:56.316252,1
13716,7323707,1,long method,none,0,2019-08-30 11:27:56.316879,1
3854,7324520,4,blob,none,0,2019-04-05 13:28:12.391264,0
3855,7324520,4,data class,none,0,2019-04-05 13:28:12.403066,0
8507,7324624,12,data class,major,2,2019-07-19 12:27:19.972866,0
8508,7324624,12,blob,minor,1,2019-07-19 12:27:19.973335,0
11498,7324624,3,blob,minor,1,2019-08-05 12:10:53.679857,1
11499,7324624,3,data class,major,2,2019-08-05 12:10:53.680715,1
6503,7325587,5,blob,none,0,2019-04-26 09:39:55.578950,0
6504,7325587,5,data class,none,0,2019-04-26 09:39:55.592343,0
6999,7325700,3,feature envy,none,0,2019-05-20 10:18:55.463020,0
7000,7325700,3,long method,none,0,2019-05-20 10:18:55.463539,0
3426,7326860,5,blob,none,0,2019-04-05 13:01:59.418684,0
3427,7326860,5,data class,none,0,2019-04-05 13:01:59.419030,0
1268,7327189,5,blob,minor,1,2019-03-29 13:40:54.061668,0
1269,7327189,5,data class,none,0,2019-03-29 13:40:54.065430,0
11298,7327189,3,data class,none,0,2019-08-04 21:47:09.335167,1
11299,7327189,3,blob,major,2,2019-08-04 21:47:09.335862,1
14634,7327189,4,blob,none,0,2019-09-12 07:46:32.547912,1
14635,7327189,4,data class,none,0,2019-09-12 07:46:32.735833,1
14868,7327189,20,blob,minor,1,2019-09-12 09:36:30.107590,1
14869,7327189,20,data class,none,0,2019-09-12 09:36:30.111084,1
7213,7330361,5,data class,none,0,2019-05-26 08:45:08.342354,0
7214,7330361,5,blob,none,0,2019-05-26 08:45:08.343362,0
7701,7330770,3,data class,major,2,2019-07-12 23:51:40.247560,0
7702,7330770,3,blob,minor,1,2019-07-12 23:51:40.253698,0
13105,7330770,11,blob,none,0,2019-08-23 07:12:48.881738,1
13106,7330770,11,data class,major,2,2019-08-23 07:12:48.882838,1
14626,7330770,5,blob,none,0,2019-09-12 07:12:05.089154,1
14627,7330770,5,data class,none,0,2019-09-12 07:12:05.089730,1
6087,7332291,20,blob,none,0,2019-04-19 13:18:12.362034,0
6088,7332291,20,data class,none,0,2019-04-19 13:18:12.399235,0
6589,7332512,3,long method,none,0,2019-05-20 08:47:19.241643,0
6590,7332512,3,feature envy,none,0,2019-05-20 08:47:19.256805,0
8339,7336602,1,blob,none,0,2019-07-19 10:53:25.080398,0
8340,7336602,1,data class,minor,1,2019-07-19 10:53:25.085086,0
10988,7336602,3,data class,minor,1,2019-08-01 23:36:56.271583,1
10989,7336602,3,blob,minor,1,2019-08-01 23:36:56.272470,1
15039,7336602,4,blob,none,0,2019-09-12 10:24:41.040116,1
15040,7336602,4,data class,minor,1,2019-09-12 10:24:41.046001,1
5165,7337150,20,long method,none,0,2019-04-12 15:03:01.280378,0
5166,7337150,20,feature envy,none,0,2019-04-12 15:03:01.287459,0
8289,7337628,3,feature envy,none,0,2019-07-18 15:55:48.803967,0
8290,7337628,3,long method,none,0,2019-07-18 15:55:48.804471,0
6683,7337830,3,blob,none,0,2019-05-20 09:07:24.226658,0
6684,7337830,3,data class,none,0,2019-05-20 09:07:24.227338,0
4202,7339811,23,blob,none,0,2019-04-07 09:29:26.131213,0
4203,7339811,23,data class,none,0,2019-04-07 09:29:26.131802,0
7949,7341179,3,data class,none,0,2019-07-18 00:25:31.087730,0
7950,7341179,3,blob,major,2,2019-07-18 00:25:31.087530,0
13361,7341179,1,blob,none,0,2019-08-29 13:59:53.955755,1
13362,7341179,1,data class,none,0,2019-08-29 13:59:53.956326,1
15089,7341179,4,blob,minor,1,2019-09-12 10:46:57.827080,1
15090,7341179,4,data class,none,0,2019-09-12 10:46:57.828919,1
15301,7341179,21,blob,minor,1,2019-09-13 06:38:52.714708,1
15302,7341179,21,data class,none,0,2019-09-13 06:38:52.716195,1
8879,7341316,1,blob,none,0,2019-07-19 15:39:26.428419,0
8880,7341316,1,data class,minor,1,2019-07-19 15:39:26.428895,0
12582,7341316,3,blob,none,0,2019-08-06 18:46:27.619720,1
12583,7341316,3,data class,minor,1,2019-08-06 18:46:27.624504,1
2719,7341500,17,feature envy,none,0,2019-04-05 12:05:13.541648,0
2720,7341500,17,long method,none,0,2019-04-05 12:05:13.541995,0
9314,7341794,20,blob,none,0,2019-07-23 15:33:07.462129,0
9315,7341794,20,data class,minor,1,2019-07-23 15:33:07.467142,0
10709,7341794,13,blob,none,0,2019-07-26 13:29:15.176447,1
10710,7341794,13,data class,minor,1,2019-07-26 13:29:15.177276,1
11938,7341794,3,blob,none,0,2019-08-05 22:09:16.805653,1
11939,7341794,3,data class,none,0,2019-08-05 22:09:16.808680,1
7267,7343807,5,long method,none,0,2019-05-26 08:57:08.768797,0
7268,7343807,5,feature envy,major,2,2019-05-26 08:57:08.770462,0
12744,7343807,3,feature envy,none,0,2019-08-06 21:02:40.056799,1
12745,7343807,3,long method,none,0,2019-08-06 21:02:40.060526,1
12981,7343807,20,long method,none,0,2019-08-16 13:35:53.193684,1
12982,7343807,20,feature envy,none,0,2019-08-16 13:35:53.200050,1
3092,7344807,20,feature envy,none,0,2019-04-05 12:34:53.291832,0
3093,7344807,20,long method,none,0,2019-04-05 12:34:53.292210,0
7509,7345031,4,long method,minor,1,2019-05-28 21:15:25.328725,0
7510,7345031,4,feature envy,none,0,2019-05-28 21:15:25.504007,0
12504,7345031,3,long method,minor,1,2019-08-06 16:45:02.639023,1
12505,7345031,3,feature envy,none,0,2019-08-06 16:45:02.647302,1
8355,7348825,1,data class,minor,1,2019-07-19 10:58:43.076161,0
8356,7348825,1,blob,none,0,2019-07-19 10:58:43.076936,0
10179,7348825,13,data class,minor,1,2019-07-25 16:42:52.892139,0
10180,7348825,13,blob,none,0,2019-07-25 16:42:52.893635,0
11570,7348825,3,blob,none,0,2019-08-05 12:35:01.421781,1
11571,7348825,3,data class,none,0,2019-08-05 12:35:01.423218,1
4945,7349010,20,long method,none,0,2019-04-12 14:42:39.209326,0
4946,7349010,20,feature envy,none,0,2019-04-12 14:42:39.289768,0
3900,7349490,13,data class,none,0,2019-04-05 14:01:06.823702,0
3901,7349490,13,blob,none,0,2019-04-05 14:01:06.828106,0
6675,7350370,3,data class,none,0,2019-05-20 09:07:03.207223,0
6676,7350370,3,blob,critical,3,2019-05-20 09:07:03.218924,0
14728,7350370,20,data class,none,0,2019-09-12 08:23:30.457765,1
14729,7350370,20,blob,minor,1,2019-09-12 08:23:30.458143,1
15115,7350370,4,blob,minor,1,2019-09-12 10:55:12.842611,1
15116,7350370,4,data class,none,0,2019-09-12 10:55:12.848469,1
6103,7351641,20,blob,none,0,2019-04-19 13:19:15.564591,0
6104,7351641,20,data class,major,2,2019-04-19 13:19:15.566378,0
10615,7351641,13,data class,major,2,2019-07-26 12:48:24.095727,1
10616,7351641,13,blob,minor,1,2019-07-26 12:48:24.096092,1
11776,7351641,3,data class,minor,1,2019-08-05 19:47:24.120937,1
11777,7351641,3,blob,none,0,2019-08-05 19:47:24.122048,1
7351,7351843,5,data class,none,0,2019-05-26 12:33:51.880940,0
7352,7351843,5,blob,minor,1,2019-05-26 12:33:51.883227,0
11982,7351843,3,data class,none,0,2019-08-05 22:58:02.483472,1
11983,7351843,3,blob,major,2,2019-08-05 22:58:02.484917,1
13781,7351843,1,data class,none,0,2019-08-30 12:28:47.847129,1
13782,7351843,1,blob,none,0,2019-08-30 12:28:47.848908,1
14005,7351843,15,blob,none,0,2019-09-01 17:20:38.053305,1
14006,7351843,15,data class,none,0,2019-09-01 17:20:38.055064,1
3372,7353142,1,long method,none,0,2019-04-05 12:57:08.160706,0
3373,7353142,1,feature envy,none,0,2019-04-05 12:57:08.188587,0
5782,7355243,25,long method,major,2,2019-04-17 10:41:08.843920,0
5783,7355243,25,feature envy,minor,1,2019-04-17 10:41:08.846069,0
12720,7355243,3,feature envy,minor,1,2019-08-06 20:55:20.547855,1
12721,7355243,3,long method,major,2,2019-08-06 20:55:20.548556,1
7999,7355862,3,feature envy,none,0,2019-07-18 00:30:03.155308,0
8000,7355862,3,long method,none,0,2019-07-18 00:30:03.162243,0
1288,7356604,13,feature envy,none,0,2019-03-29 13:41:31.346102,0
1289,7356604,13,long method,none,0,2019-03-29 13:41:31.347192,0
1266,7356682,4,feature envy,none,0,2019-03-29 13:40:50.270684,0
1267,7356682,4,long method,none,0,2019-03-29 13:40:50.313285,0
5798,7356691,25,blob,major,2,2019-04-17 10:56:48.266699,0
5799,7356691,25,data class,none,0,2019-04-17 10:56:48.267050,0
10793,7356691,4,blob,minor,1,2019-07-26 20:24:31.250532,1
10794,7356691,4,data class,none,0,2019-07-26 20:24:31.251062,1
12246,7356691,3,data class,none,0,2019-08-06 11:38:06.269448,1
12247,7356691,3,blob,major,2,2019-08-06 11:38:06.270509,1
1274,7356708,12,data class,none,0,2019-03-29 13:41:01.732581,0
1275,7356708,12,blob,critical,3,2019-03-29 13:41:01.753430,0
11204,7356708,3,blob,major,2,2019-08-04 19:39:00.506537,1
11205,7356708,3,data class,major,2,2019-08-04 19:39:00.507105,1
14347,7356708,4,blob,major,2,2019-09-08 21:01:36.704800,1
14348,7356708,4,data class,none,0,2019-09-08 21:01:36.705631,1
1292,7356904,4,blob,none,0,2019-03-29 13:41:49.356780,0
1293,7356904,4,data class,minor,1,2019-03-29 13:41:49.437246,0
12046,7356904,3,data class,none,0,2019-08-06 07:29:55.784022,1
12047,7356904,3,blob,none,0,2019-08-06 07:29:55.784741,1
13519,7356904,34,data class,none,0,2019-08-29 15:58:40.682231,1
13520,7356904,34,blob,major,2,2019-08-29 15:58:40.682843,1
1298,7356984,11,long method,minor,1,2019-03-29 13:42:06.600873,0
1299,7356984,11,feature envy,none,0,2019-03-29 13:42:06.859220,0
10779,7356984,4,feature envy,minor,1,2019-07-26 20:15:27.735622,1
10780,7356984,4,long method,major,2,2019-07-26 20:15:27.739884,1
11780,7356984,3,feature envy,none,0,2019-08-05 19:53:59.592828,1
11781,7356984,3,long method,major,2,2019-08-05 19:53:59.593246,1
1264,7357164,4,long method,none,0,2019-03-29 13:40:42.986434,0
1265,7357164,4,feature envy,none,0,2019-03-29 13:40:43.080460,0
1284,7357208,10,feature envy,none,0,2019-03-29 13:41:25.273753,0
1285,7357208,10,long method,none,0,2019-03-29 13:41:25.281034,0
8423,7357395,1,data class,none,0,2019-07-19 11:14:18.231673,0
8424,7357395,1,blob,none,0,2019-07-19 11:14:18.235064,0
1276,7357470,1,long method,none,0,2019-03-29 13:41:11.191741,0
1277,7357470,1,feature envy,none,0,2019-03-29 13:41:11.258783,0
4058,7358328,5,long method,none,0,2019-04-05 15:16:22.390141,0
4059,7358328,5,feature envy,none,0,2019-04-05 15:16:22.405223,0
1259,7358376,4,blob,none,0,2019-03-29 13:40:37.654931,0
1260,7358376,4,data class,none,0,2019-03-29 13:40:37.692005,0
1270,7359431,5,long method,none,0,2019-03-29 13:40:58.649368,0
1271,7359431,5,feature envy,none,0,2019-03-29 13:40:58.650067,0
9486,7360627,4,feature envy,none,0,2019-07-23 20:24:51.817994,0
9487,7360627,4,long method,none,0,2019-07-23 20:24:51.822165,0
4399,7361930,5,data class,none,0,2019-04-12 12:24:51.488117,0
4400,7361930,5,blob,none,0,2019-04-12 12:24:51.493548,0
4779,7362051,20,blob,none,0,2019-04-12 13:24:51.864324,0
4780,7362051,20,data class,none,0,2019-04-12 13:24:51.893280,0
4893,7363484,20,blob,none,0,2019-04-12 14:40:13.915249,0
4894,7363484,20,data class,none,0,2019-04-12 14:40:13.919120,0
9418,7368005,4,blob,none,0,2019-07-23 20:06:44.411847,0
9419,7368005,4,data class,none,0,2019-07-23 20:06:44.412213,0
9671,7369379,4,blob,none,0,2019-07-24 09:10:01.882332,0
9672,7369379,4,data class,none,0,2019-07-24 09:10:01.882667,0
1278,7369780,5,blob,none,0,2019-03-29 13:41:18.376499,0
1279,7369780,5,data class,major,2,2019-03-29 13:41:18.382055,0
10980,7369780,3,data class,major,2,2019-08-01 23:35:02.409094,1
10981,7369780,3,blob,major,2,2019-08-01 23:35:02.409681,1
13573,7369780,1,data class,major,2,2019-08-30 09:15:36.269667,1
13574,7369780,1,blob,none,0,2019-08-30 09:15:36.270024,1
3461,7370553,20,data class,none,0,2019-04-05 13:04:13.093278,0
3462,7370553,20,blob,none,0,2019-04-05 13:04:13.094062,0
8065,7372146,3,data class,none,0,2019-07-18 00:38:59.029458,0
8066,7372146,3,blob,none,0,2019-07-18 00:38:59.032193,0
5328,7372240,5,blob,critical,3,2019-04-12 15:12:40.538189,0
5329,7372240,5,data class,none,0,2019-04-12 15:12:40.540088,0
11738,7372240,3,blob,major,2,2019-08-05 15:58:01.684352,1
11739,7372240,3,data class,none,0,2019-08-05 15:58:01.686560,1
14471,7372240,4,blob,major,2,2019-09-11 13:20:17.696212,1
14472,7372240,4,data class,none,0,2019-09-11 13:20:17.730149,1
8841,7372565,1,long method,none,0,2019-07-19 15:24:41.777007,0
8842,7372565,1,feature envy,none,0,2019-07-19 15:24:41.778343,0
3380,7372800,17,blob,none,0,2019-04-05 12:58:28.437949,0
3381,7372800,17,data class,minor,1,2019-04-05 12:58:28.446604,0
10671,7372800,10,blob,none,0,2019-07-26 13:12:27.693166,1
10672,7372800,10,data class,minor,1,2019-07-26 13:12:27.731878,1
10687,7372800,13,blob,none,0,2019-07-26 13:19:29.965869,1
10688,7372800,13,data class,critical,3,2019-07-26 13:19:30.008374,1
12182,7372800,3,blob,none,0,2019-08-06 08:15:54.833693,1
12183,7372800,3,data class,none,0,2019-08-06 08:15:54.857946,1
1300,7373719,13,feature envy,none,0,2019-03-29 13:42:11.056487,0
1301,7373719,13,long method,none,0,2019-03-29 13:42:11.059956,0
1286,7373962,1,feature envy,none,0,2019-03-29 13:41:31.263892,0
1287,7373962,1,long method,none,0,2019-03-29 13:41:31.264972,0
1294,7373964,1,blob,none,0,2019-03-29 13:41:51.454083,0
1295,7373964,1,data class,none,0,2019-03-29 13:41:51.454926,0
1302,7373999,4,blob,none,0,2019-03-29 13:42:27.258058,0
1303,7373999,4,data class,none,0,2019-03-29 13:42:27.326203,0
1282,7374061,1,long method,none,0,2019-03-29 13:41:24.279166,0
1283,7374061,1,feature envy,none,0,2019-03-29 13:41:24.281094,0
1290,7374084,12,long method,none,0,2019-03-29 13:41:33.669000,0
1291,7374084,12,feature envy,none,0,2019-03-29 13:41:33.676178,0
1280,7374308,1,long method,none,0,2019-03-29 13:41:20.501845,0
1281,7374308,1,feature envy,none,0,2019-03-29 13:41:20.516153,0
1310,7374778,10,data class,none,0,2019-03-29 13:42:45.926378,0
1311,7374778,10,blob,none,0,2019-03-29 13:42:45.926688,0
1296,7375322,12,long method,none,0,2019-03-29 13:42:06.533314,0
1297,7375322,12,feature envy,none,0,2019-03-29 13:42:06.542721,0
9272,7375581,13,long method,none,0,2019-07-23 15:24:01.886708,0
9273,7375581,13,feature envy,none,0,2019-07-23 15:24:01.887177,0
1304,7375884,17,data class,minor,1,2019-03-29 13:42:32.472843,0
1305,7375884,17,blob,none,0,2019-03-29 13:42:32.493390,0
12474,7375884,3,blob,none,0,2019-08-06 16:38:29.491555,1
12475,7375884,3,data class,none,0,2019-08-06 16:38:29.492425,1
13423,7375884,1,blob,none,0,2019-08-29 14:21:27.132616,1
13424,7375884,1,data class,minor,1,2019-08-29 14:21:27.133185,1
1407,7375915,5,blob,minor,1,2019-03-29 13:49:55.940448,0
1408,7375915,5,data class,none,0,2019-03-29 13:49:55.944933,0
10335,7375915,30,blob,none,0,2019-07-26 09:19:54.506851,1
10336,7375915,30,data class,none,0,2019-07-26 09:19:54.507222,1
11508,7375915,3,blob,minor,1,2019-08-05 12:16:18.497392,1
11509,7375915,3,data class,none,0,2019-08-05 12:16:18.498375,1
3771,7376354,20,blob,none,0,2019-04-05 13:24:04.724756,0
3772,7376354,20,data class,none,0,2019-04-05 13:24:04.725077,0
1318,7377189,12,long method,none,0,2019-03-29 13:43:35.591849,0
1319,7377189,12,feature envy,none,0,2019-03-29 13:43:35.593642,0
3797,7377288,20,blob,none,0,2019-04-05 13:25:13.510735,0
3798,7377288,20,data class,none,0,2019-04-05 13:25:13.533285,0
1308,7377296,1,blob,none,0,2019-03-29 13:42:44.267812,0
1309,7377296,1,data class,none,0,2019-03-29 13:42:44.268386,0
1312,7377589,13,long method,none,0,2019-03-29 13:42:47.353672,0
1313,7377589,13,feature envy,none,0,2019-03-29 13:42:47.358228,0
8257,7378490,3,long method,none,0,2019-07-18 15:37:02.478565,0
8258,7378490,3,feature envy,major,2,2019-07-18 15:37:02.478999,0
14736,7378490,20,long method,minor,1,2019-09-12 08:25:37.210960,1
14737,7378490,20,feature envy,none,0,2019-09-12 08:25:37.211671,1
15125,7378490,4,long method,none,0,2019-09-12 11:44:16.829023,1
15126,7378490,4,feature envy,none,0,2019-09-12 11:44:16.829900,1
4266,7379244,7,data class,minor,1,2019-04-10 09:51:01.379839,0
12676,7379244,3,data class,none,0,2019-08-06 20:21:15.052177,1
12677,7379244,3,blob,minor,1,2019-08-06 20:21:15.052499,1
13761,7379244,1,data class,none,0,2019-08-30 12:24:44.223885,1
13762,7379244,1,blob,none,0,2019-08-30 12:24:44.224744,1
13851,7379244,15,data class,none,0,2019-09-01 15:58:17.925132,1
13852,7379244,15,blob,none,0,2019-09-01 15:58:17.926939,1
7025,7379441,3,feature envy,none,0,2019-05-20 10:20:43.232035,0
7026,7379441,3,long method,none,0,2019-05-20 10:20:43.380710,0
4577,7379790,16,feature envy,none,0,2019-04-12 13:08:40.218578,0
4578,7379790,16,long method,minor,1,2019-04-12 13:08:40.224275,0
11790,7379790,3,feature envy,none,0,2019-08-05 20:05:40.175277,1
11791,7379790,3,long method,none,0,2019-08-05 20:05:40.197450,1
13971,7379790,15,feature envy,none,0,2019-09-01 17:16:13.686628,1
13972,7379790,15,long method,none,0,2019-09-01 17:16:13.687151,1
3455,7381518,5,data class,none,0,2019-04-05 13:03:40.777636,0
3456,7381518,5,blob,none,0,2019-04-05 13:03:40.778054,0
2769,7381763,16,blob,none,0,2019-04-05 12:10:39.760192,0
2770,7381763,16,data class,none,0,2019-04-05 12:10:39.790845,0
4190,7385102,23,feature envy,none,0,2019-04-07 09:28:51.160948,0
4191,7385102,23,long method,none,0,2019-04-07 09:28:51.161529,0
7939,7385364,3,long method,none,0,2019-07-18 00:10:41.262438,0
7940,7385364,3,feature envy,none,0,2019-07-18 00:10:41.266260,0
7523,7385876,4,long method,none,0,2019-05-28 21:20:52.149896,0
7524,7385876,4,feature envy,none,0,2019-05-28 21:20:52.154071,0
1306,7386253,11,blob,none,0,2019-03-29 13:42:35.524578,0
1307,7386253,11,data class,critical,3,2019-03-29 13:42:35.549261,0
10349,7386253,5,data class,none,0,2019-07-26 09:26:49.683705,1
10350,7386253,5,blob,none,0,2019-07-26 09:26:49.685699,1
12280,7386253,3,blob,none,0,2019-08-06 11:42:31.881926,1
12281,7386253,3,data class,none,0,2019-08-06 11:42:31.882306,1
5035,7386739,5,feature envy,none,0,2019-04-12 14:55:25.446450,0
5036,7386739,5,long method,none,0,2019-04-12 14:55:25.447087,0
7471,7387764,4,blob,none,0,2019-05-28 21:01:07.281726,0
7472,7387764,4,data class,none,0,2019-05-28 21:01:07.472734,0
6767,7388482,3,long method,none,0,2019-05-20 09:27:51.627443,0
6768,7388482,3,feature envy,none,0,2019-05-20 09:27:51.628031,0
7299,7389374,5,long method,none,0,2019-05-26 09:00:24.864534,0
7300,7389374,5,feature envy,none,0,2019-05-26 09:00:29.771695,0
3675,7391055,4,blob,none,0,2019-04-05 13:17:39.471925,0
3676,7391055,4,data class,major,2,2019-04-05 13:17:39.663160,0
10874,7391055,1,data class,major,2,2019-07-29 12:07:50.519096,1
10875,7391055,1,blob,none,0,2019-07-29 12:07:50.520187,1
8137,7391521,3,blob,minor,1,2019-07-18 12:25:34.236619,0
8138,7391521,3,data class,none,0,2019-07-18 12:25:34.246774,0
13247,7391521,1,blob,none,0,2019-08-29 11:49:46.011854,1
13248,7391521,1,data class,none,0,2019-08-29 11:49:46.014608,1
14287,7391521,5,data class,none,0,2019-09-04 13:43:01.756258,1
14288,7391521,5,blob,none,0,2019-09-04 13:43:01.757277,1
4256,7391660,7,long method,none,0,2019-04-10 09:40:55.265186,0
4257,7391660,7,feature envy,minor,1,2019-04-10 09:40:55.265781,0
12556,7391660,3,long method,none,0,2019-08-06 16:52:43.688141,1
12557,7391660,3,feature envy,none,0,2019-08-06 16:52:43.714701,1
14954,7391660,20,long method,none,0,2019-09-12 09:57:50.159668,1
14955,7391660,20,feature envy,none,0,2019-09-12 09:57:50.196928,1
4146,7393053,23,blob,none,0,2019-04-07 09:20:47.038000,0
4147,7393053,23,data class,none,0,2019-04-07 09:20:47.038657,0
7383,7394017,5,blob,none,0,2019-05-26 12:37:55.093036,0
7384,7394017,5,data class,none,0,2019-05-26 12:37:55.097232,0
7795,7394379,3,blob,none,0,2019-07-13 00:47:55.048363,0
7796,7394379,3,data class,none,0,2019-07-13 00:47:55.048886,0
4483,7395810,5,data class,none,0,2019-04-12 12:55:12.263167,0
4484,7395810,5,blob,none,0,2019-04-12 12:55:12.265538,0
3958,7396410,13,data class,none,0,2019-04-05 14:42:45.187829,0
3959,7396410,13,blob,none,0,2019-04-05 14:42:45.188115,0
5664,7399310,6,feature envy,none,0,2019-04-16 18:36:02.619188,0
5665,7399310,6,long method,none,0,2019-04-16 18:36:02.627710,0
3651,7399428,5,blob,major,2,2019-04-05 13:16:05.794867,0
3652,7399428,5,data class,none,0,2019-04-05 13:16:05.880027,0
11872,7399428,3,data class,none,0,2019-08-05 20:41:20.357482,1
11873,7399428,3,blob,major,2,2019-08-05 20:41:20.359036,1
7009,7400506,3,feature envy,none,0,2019-05-20 10:19:30.271985,0
7010,7400506,3,long method,none,0,2019-05-20 10:19:30.287746,0
1098,7402299,12,long method,none,0,2019-03-29 13:30:45.578578,0
1099,7402299,12,feature envy,none,0,2019-03-29 13:30:45.579603,0
5673,7403028,6,long method,none,0,2019-04-16 18:37:16.529150,0
5674,7403028,6,feature envy,none,0,2019-04-16 18:37:16.529477,0
1194,7404871,11,long method,none,0,2019-03-29 13:35:17.002053,0
1195,7404871,11,feature envy,minor,1,2019-03-29 13:35:17.006699,0
10986,7404871,3,feature envy,none,0,2019-08-01 23:36:38.803948,1
10987,7404871,3,long method,none,0,2019-08-01 23:36:38.804988,1
13819,7404871,15,feature envy,none,0,2019-09-01 15:53:58.427061,1
13820,7404871,15,long method,none,0,2019-09-01 15:53:58.436604,1
1196,7405705,11,blob,none,0,2019-03-29 13:36:03.046158,0
1197,7405705,11,data class,major,2,2019-03-29 13:36:03.048512,0
11580,7405705,3,data class,none,0,2019-08-05 12:35:32.945715,1
11581,7405705,3,blob,none,0,2019-08-05 12:35:32.965807,1
14750,7405705,4,data class,none,0,2019-09-12 08:38:01.263143,1
14751,7405705,4,blob,none,0,2019-09-12 08:38:01.267640,1
